Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note.1,Amount,Currency,Account.1
,,Social Life,,Sunrise yoga with neighbors,,,,,,
,,Social Life,,Group volunteering at an animal shelter,,,,,,
,,Social Life,,Community garden project,,,,,,
,,Social Life,,Holiday cookie exchange with family,,,,,,
,,Social Life,,Walking tour with friends,,,,,,
,,Social Life,,Craft beer tasting with neighbors,,,,,,
,,Social Life,,Seasonal celebration with the community,,,,,,
,,Social Life,,Fishing trip with colleagues,,,,,,
,,Social Life,,Potluck lunch with the team,,,,,,
,,Social Life,,Weekend road trip with friends,,,,,,
,,Social Life,,Charity fundraiser with family,,,,,,
,,Social Life,,Sports league with colleagues,,,,,,
,,Social Life,,Farm festival with the community,,,,,,
,,Social Life,,BBQ night with friends,,,,,,
,,Social Life,,Halloween haunted house tour,,,,,,
,,Social Life,,Wine tasting with family,,,,,,
,,Social Life,,Neighborhood garage sale,,,,,,
,,Social Life,,Ice fishing day with buddies,,,,,,
,,Social Life,,Art workshop with friends,,,,,,
,,Social Life,,Picnic in the park with neighbors,,,,,,
,,Social Life,,Food truck meet-up with the community,,,,,,
,,Social Life,,Kayaking day with friends,,,,,,
,,Social Life,,Game night with family,,,,,,
,,Social Life,,Seasonal market with neighbors,,,,,,
,,Social Life,,Tree planting event with the community,,,,,,
,,Social Life,,Guided hike with friends,,,,,,
,,Social Life,,Outdoor festival with family,,,,,,
,,Social Life,,Sunset picnic with neighbors,,,,,,
,,Social Life,,Bike ride with friends,,,,,,
,,Social Life,,Karaoke night with the group,,,,,,
,,Social Life,,Seasonal craft fair with family,,,,,,
,,Social Life,,Potluck dessert party with neighbors,,,,,,
,,Social Life,,Day at the lake with friends,,,,,,
,,Social Life,,Volunteer clean-up with the community,,,,,,
,,Social Life,,Outdoor movie night with family,,,,,,
,,Social Life,,Sledding trip with buddies,,,,,,
,,Social Life,,Craft market adventure with neighbors,,,,,,
,,Social Life,,Beach day with the group,,,,,,
,,Social Life,,Neighborhood potluck with family,,,,,,
,,Social Life,,Farm-to-table dinner with friends,,,,,,
,,Social Life,,Sunrise run with colleagues,,,,,,
,,Social Life,,Holiday dinner with the community,,,,,,
,,Social Life,,Photography club meet-up with friends,,,,,,
,,Social Life,,Outdoor BBQ with neighbors,,,,,,
,,Social Life,,Gourmet cooking event with family,,,,,,
,,Social Life,,Art festival with the group,,,,,,
,,Social Life,,Weekend brunch with friends,,,,,,
,,Social Life,,Parade participation with the community,,,,,,
,,Social Life,,Hiking trail adventure with buddies,,,,,,
,,Social Life,,Holiday market with family,,,,,,
,,Social Life,,Community picnic with neighbors,,,,,,
,,Social Life,,Concert in the park with friends,,,,,,
,,Social Life,,Potluck supper with the group,,,,,,
,,Social Life,,Sunrise beach yoga with neighbors,,,,,,
,,Social Life,,Guided city tour with colleagues,,,,,,
,,Social Life,,Pottery class with family,,,,,,
,,Social Life,,Craft night with friends,,,,,,
,,Social Life,,Farmers market trip with the group,,,,,,
,,Social Life,,Bike trail ride with buddies,,,,,,
,,Social Life,,Live music night with neighbors,,,,,,
,,Social Life,,Outdoor brunch with family,,,,,,
,,Social Life,,Seasonal market with the community,,,,,,
,,Social Life,,Neighborhood cleanup with friends,,,,,,
,,Social Life,,Art exhibit visit with family,,,,,,
,,Social Life,,Potluck brunch with the group,,,,,,
,,Social Life,,BBQ cook-off with neighbors,,,,,,
,,Social Life,,Cultural festival with friends,,,,,,
,,Social Life,,Weekend hiking trip with buddies,,,,,,
,,Social Life,,Wine tasting with family,,,,,,
,,Social Life,,Scavenger hunt with neighbors,,,,,,
,,Social Life,,Outdoor yoga class with friends,,,,,,
,,Social Life,,Community dinner with the group,,,,,,
,,Social Life,,Live theater show with neighbors,,,,,,
,,Social Life,,Concert outing with family,,,,,,
,,Social Life,,Potluck lunch with friends,,,,,,
,,Social Life,,Holiday market adventure with the community,,,,,,
,,Social Life,,Neighborhood game night with buddies,,,,,,
,,Social Life,,Art gallery tour with friends,,,,,,
,,Social Life,,Craft beer festival with family,,,,,,
,,Social Life,,Potluck dessert night with neighbors,,,,,,
,,Social Life,,Day at the zoo with friends,,,,,,
,,Social Life,,Outdoor brunch with the group,,,,,,
,,Social Life,,Cultural exhibit with family,,,,,,
,,Social Life,,Wine club meet-up with neighbors,,,,,,
,,Social Life,,Potluck dinner with friends,,,,,,
,,Social Life,,Seasonal fair visit with the community,,,,,,
,,Social Life,,Guided city tour with family,,,,,,
,,Social Life,,Live music event with neighbors,,,,,,
,,Social Life,,Art workshop with friends,,,,,,
,,Social Life,,BBQ night with the group,,,,,,
,,Social Life,,Community garden project with neighbors,,,,,,
,,Social Life,,Outdoor movie screening with family,,,,,,
,,Social Life,,Potluck breakfast with friends,,,,,,
,,Social Life,,Holiday cookie swap with neighbors,,,,,,
,,Social Life,,Farmers market meet-up with family,,,,,,
,,Social Life,,Bike ride with the group,,,,,,
,,Social Life,,Live theater performance with friends,,,,,,
,,Social Life,,Holiday parade with neighbors,,,,,,
,,Social Life,,Outdoor festival with family,,,,,,
,,Social Life,,Potluck lunch with the group,,,,,,
,,Social Life,,Karaoke night with neighbors,,,,,,
,,Social Life,,Seasonal market adventure with friends,,,,,,
,,Social Life,,Sunrise hike with the community,,,,,,
,,Social Life,,Outdoor BBQ with family,,,,,,
,,Social Life,,Art festival with neighbors,,,,,,
,,Social Life,,Potluck supper with friends,,,,,,
,,Social Life,,Guided hike with the group,,,,,,
,,Social Life,,Holiday dinner with family,,,,,,
,,Social Life,,Pottery painting with neighbors,,,,,,
,,Social Life,,Photography walk with friends,,,,,,
,,Social Life,,Outdoor concert with the community,,,,,,
,,Social Life,,Seasonal craft fair with family,,,,,,
,,Social Life,,Neighborhood potluck with the group,,,,,,
,,Social Life,,Weekend road trip with friends,,,,,,
,,Social Life,,BBQ cook-off with neighbors,,,,,,
,,Social Life,,Farm-to-table dinner with family,,,,,,
,,Social Life,,Bike trail ride with the group,,,,,,
,,Social Life,,Live music night with friends,,,,,,
,,Social Life,,Seasonal market with neighbors,,,,,,
,,Social Life,,Holiday parade with the community,,,,,,
,,Social Life,,Neighborhood cleanup with family,,,,,,
,,Social Life,,Outdoor brunch with friends,,,,,,
,,Social Life,,Cultural festival with the group,,,,,,
,,Social Life,,Weekend hiking trip with family,,,,,,
,,Social Life,,Wine tasting with neighbors,,,,,,
,,Social Life,,Outdoor yoga class with the community,,,,,,
,,Social Life,,Community dinner with family,,,,,,
,,Social Life,,Live theater show with the group,,,,,,
,,Social Life,,Concert outing with neighbors,,,,,,
,,Social Life,,Potluck lunch with the community,,,,,,
,,Social Life,,Holiday market adventure with friends,,,,,,
,,Social Life,,Neighborhood game night with family,,,,,,
,,Social Life,,Art gallery tour with the group,,,,,,
,,Social Life,,Craft beer festival with neighbors,,,,,,
,,Social Life,,Potluck dessert night with friends,,,,,,
,,Social Life,,Day at the zoo with the community,,,,,,
,,Social Life,,Outdoor brunch with neighbors,,,,,,
,,Social Life,,Cultural exhibit with the group,,,,,,
,,Social Life,,Wine club meet-up with family,,,,,,
,,Social Life,,Potluck dinner with the community,,,,,,
,,Social Life,,Seasonal fair visit with friends,,,,,,
,,Social Life,,Guided city tour with neighbors,,,,,,
,,Social Life,,Live music event with the group,,,,,,
,,Social Life,,Art workshop with family,,,,,,
,,Social Life,,BBQ night with neighbors,,,,,,
,,Social Life,,Community garden project with the group,,,,,,
,,Social Life,,Outdoor movie screening with friends,,,,,,
,,Social Life,,Potluck breakfast with neighbors,,,,,,
,,Social Life,,Holiday cookie swap with friends,,,,,,
,,Social Life,,Farmers market meet-up with neighbors,,,,,,
,,Social Life,,Bike ride with family,,,,,,
,,Social Life,,Live theater performance with the community,,,,,,
,,Social Life,,Holiday parade with the group,,,,,,
,,Social Life,,Outdoor festival with neighbors,,,,,,
,,Social Life,,Potluck lunch with family,,,,,,
,,Social Life,,Karaoke night with the community,,,,,,
,,Social Life,,Seasonal market adventure with neighbors,,,,,,
,,Social Life,,Sunrise hike with the group,,,,,,
,,Social Life,,Outdoor BBQ with friends,,,,,,
,,Social Life,,Art festival with the community,,,,,,
,,Social Life,,Potluck supper with neighbors,,,,,,
,,Social Life,,Guided hike with friends,,,,,,
,,Social Life,,Holiday dinner with the group,,,,,,
,,Social Life,,Pottery painting with family,,,,,,
,,Social Life,,Photography walk with neighbors,,,,,,
,,Social Life,,Outdoor concert with friends,,,,,,
,,Social Life,,Seasonal craft fair with neighbors,,,,,,
,,Social Life,,Neighborhood potluck with friends,,,,,,
,,Social Life,,Weekend road trip with neighbors,,,,,,
,,Social Life,,BBQ cook-off with the community,,,,,,
,,Social Life,,Farm-to-table dinner with friends,,,,,,
,,Social Life,,Bike trail ride with neighbors,,,,,,
,,Social Life,,Live music night with the community,,,,,,
,,Social Life,,Seasonal market with friends,,,,,,
,,Social Life,,Holiday parade with family,,,,,,
,,Social Life,,Neighborhood cleanup with friends,,,,,,
,,Social Life,,Outdoor brunch with the community,,,,,,
,,Social Life,,Cultural festival with neighbors,,,,,,
,,Social Life,,Weekend hiking trip with the group,,,,,,
,,Social Life,,Wine tasting with friends,,,,,,
,,Social Life,,Outdoor yoga class with neighbors,,,,,,
,,Social Life,,Community dinner with the group,,,,,,
,,Social Life,,Live theater show with family,,,,,,
,,Social Life,,Concert outing with friends,,,,,,
,,Social Life,,Potluck lunch with neighbors,,,,,,
,,Social Life,,Holiday market adventure with the group,,,,,,
,,Social Life,,Neighborhood game night with friends,,,,,,
,,Social Life,,Art gallery tour with neighbors,,,,,,
,,Social Life,,Craft beer festival with the community,,,,,,
,,Social Life,,Potluck dessert night with neighbors,,,,,,
,,Social Life,,Day at the zoo with friends,,,,,,
,,Social Life,,Outdoor brunch with family,,,,,,
,,Social Life,,Cultural exhibit with neighbors,,,,,,
,,Social Life,,Wine club meet-up with the community,,,,,,
,,Social Life,,Potluck dinner with friends,,,,,,
,,Social Life,,Seasonal fair visit with neighbors,,,,,,
,,Social Life,,Guided city tour with the community,,,,,,
,,Social Life,,Live music event with friends,,,,,,
,,Social Life,,Art workshop with neighbors,,,,,,
,,Social Life,,BBQ night with the group,,,,,,
,,Social Life,,Community garden project with family,,,,,,
,,Social Life,,Outdoor movie screening with neighbors,,,,,,
,,Social Life,,Potluck breakfast with the community,,,,,,
,,Social Life,,Holiday cookie swap with neighbors,,,,,,
,,Social Life,,Farmers market meet-up with the group,,,,,,
,,Social Life,,Bike ride with neighbors,,,,,,
,,Social Life,,Live theater performance with friends,,,,,,
,,Social Life,,Holiday parade with the community,,,,,,
,,Social Life,,Outdoor festival with neighbors,,,,,,
,,Social Life,,Potluck lunch with friends,,,,,,
,,Social Life,,Karaoke night with the group,,,,,,
,,Social Life,,Seasonal market adventure with family,,,,,,
,,Social Life,,Sunrise hike with neighbors,,,,,,
,,Social Life,,Outdoor BBQ with friends,,,,,,
,,Social Life,,Art festival with the community,,,,,,
,,Social Life,,Potluck supper with neighbors,,,,,,
,,Social Life,,Guided hike with family,,,,,,
,,Social Life,,Holiday dinner with the group,,,,,,
,,Social Life,,Pottery painting with neighbors,,,,,,
,,Social Life,,Photography walk with friends,,,,,,
,,Social Life,,Outdoor concert with neighbors,,,,,,
,,Social Life,,Seasonal craft fair with the community,,,,,,
,,Social Life,,Neighborhood potluck with friends,,,,,,
,,Social Life,,Weekend road trip with neighbors,,,,,,
,,Social Life,,BBQ cook-off with the group,,,,,,
,,Social Life,,Farm-to-table dinner with neighbors,,,,,,
,,Social Life,,Bike trail ride with the community,,,,,,
,,Social Life,,Live music night with friends,,,,,,
,,Social Life,,Seasonal market with neighbors,,,,,,
,,Social Life,,Holiday parade with the group,,,,,,
,,Social Life,,Neighborhood cleanup with friends,,,,,,
,,Social Life,,Outdoor brunch with the community,,,,,,
,,Social Life,,Cultural festival with neighbors,,,,,,
,,Social Life,,Weekend hiking trip with friends,,,,,,
,,Social Life,,Wine tasting with the group,,,,,,
,,Social Life,,Outdoor yoga class with neighbors,,,,,,
,,Social Life,,Community dinner with friends,,,,,,
,,Social Life,,Live theater show with the community,,,,,,
,,Social Life,,Concert outing with neighbors,,,,,,
,,Social Life,,Potluck lunch with friends,,,,,,
,,Social Life,,Holiday market adventure with the group,,,,,,
,,Social Life,,Neighborhood game night with neighbors,,,,,,
,,Social Life,,Art gallery tour with friends,,,,,,
,,Social Life,,Craft beer festival with neighbors,,,,,,
,,Social Life,,Potluck dessert night with friends,,,,,,
,,Social Life,,Day at the zoo with the community,,,,,,
,,Social Life,,Outdoor brunch with neighbors,,,,,,
,,Social Life,,Cultural exhibit with friends,,,,,,
,,Social Life,,Wine club meet-up with the group,,,,,,
,,Social Life,,Potluck dinner with neighbors,,,,,,
,,Social Life,,Seasonal fair visit with friends,,,,,,
,,Social Life,,Guided city tour with neighbors,,,,,,
,,Social Life,,Live music event with the community,,,,,,
,,Social Life,,Art workshop with friends,,,,,,
,,Social Life,,BBQ night with neighbors,,,,,,
,,Social Life,,Community garden project with the group,,,,,,
,,Social Life,,Outdoor movie screening with friends,,,,,,
,,Social Life,,Potluck breakfast with neighbors,,,,,,
,,Social Life,,Holiday cookie swap with the group,,,,,,
,,Social Life,,Farmers market meet-up with friends,,,,,,
,,Social Life,,Bike ride with the community,,,,,,
,,Social Life,,Live theater performance with neighbors,,,,,,
,,Social Life,,Holiday parade with friends,,,,,,
,,Social Life,,Outdoor festival with neighbors,,,,,,
,,Social Life,,Potluck lunch with the community,,,,,,
,,Social Life,,Karaoke night with friends,,,,,,
,,Social Life,,Seasonal market adventure with neighbors,,,,,,
,,Social Life,,Sunrise hike with the group,,,,,,
,,Social Life,,Outdoor BBQ with friends,,,,,,
,,Social Life,,Art festival with neighbors,,,,,,
,,Social Life,,Potluck supper with the group,,,,,,
,,Social Life,,Guided hike with friends,,,,,,
,,Social Life,,Holiday dinner with neighbors,,,,,,
,,Social Life,,Pottery painting with the group,,,,,,
,,Social Life,,Photography walk with friends,,,,,,
,,Social Life,,Outdoor concert with the community,,,,,,
,,Social Life,,Seasonal craft fair with friends,,,,,,
,,Social Life,,Neighborhood potluck with neighbors,,,,,,
,,Social Life,,Weekend road trip with the group,,,,,,
,,Social Life,,BBQ cook-off with friends,,,,,,
,,Social Life,,Farm-to-table dinner with the community,,,,,,
,,Social Life,,Bike trail ride with friends,,,,,,
,,Social Life,,Live music night with the group,,,,,,
,,Social Life,,Seasonal market with friends,,,,,,
,,Social Life,,Holiday parade with the community,,,,,,
,,Social Life,,Neighborhood cleanup with neighbors,,,,,,
,,Social Life,,Outdoor brunch with the group,,,,,,
,,Social Life,,Cultural festival with friends,,,,,,
,,Social Life,,Weekend hiking trip with neighbors,,,,,,
,,Social Life,,Wine tasting with the group,,,,,,
,,Social Life,,Outdoor yoga class with friends,,,,,,
,,Social Life,,Community dinner with the group,,,,,,
,,Social Life,,Live theater show with neighbors,,,,,,
,,Social Life,,Concert outing with the community,,,,,,
,,Social Life,,Potluck lunch with neighbors,,,,,,
,,Social Life,,Holiday market adventure with friends,,,,,,
,,Social Life,,Neighborhood game night with the group,,,,,,
,,Social Life,,Art gallery tour with neighbors,,,,,,
,,Social Life,,Craft beer festival with friends,,,,,,
,,Social Life,,Potluck dessert night with the group,,,,,,
,,Social Life,,Day at the zoo with friends,,,,,,
,,Social Life,,Outdoor brunch with the community,,,,,,
,,Social Life,,Cultural exhibit with neighbors,,,,,,
,,Social Life,,Wine club meet-up with the group,,,,,,
,,Social Life,,Potluck dinner with friends,,,,,,
,,Social Life,,Seasonal fair visit with the community,,,,,,
,,Social Life,,Guided city tour with neighbors,,,,,,
,,Social Life,,Live music event with friends,,,,,,
,,Social Life,,Art workshop with neighbors,,,,,,
,,Social Life,,BBQ night with the community,,,,,,
,,Social Life,,Community garden project with friends,,,,,,
,,Social Life,,Outdoor movie screening with the group,,,,,,
,,Social Life,,Potluck breakfast with friends,,,,,,
,,Social Life,,Holiday cookie swap with neighbors,,,,,,
,,Social Life,,Farmers market meet-up with the community,,,,,,
,,Social Life,,Bike ride with the group,,,,,,
,,Social Life,,Live theater performance with friends,,,,,,
,,Social Life,,Holiday parade with neighbors,,,,,,
,,Social Life,,Outdoor festival with friends,,,,,,
,,Social Life,,Potluck lunch with the group,,,,,,
,,Social Life,,Karaoke night with the community,,,,,,
